Record ID,Action,Reservation UID,Property ID,Check-in Date,Check-out Date,Entry Type,Entry Source,Status,Last Updated,Full Record JSON
recreQizA9jG6YCMa,MARK_AS_OLD,813442ea-ccde-403a-88b2-4cdecc48e168_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-06-05,2025-06-10,Reservation,VRBO,New,2025-06-10T09:08:23.000Z,"{""id"": ""recreQizA9jG6YCMa"", ""createdTime"": ""2025-06-10T09:08:24.000Z"", ""fields"": {""Check-in Date"": ""2025-06-05"", ""Check-out Date"": ""2025-06-10"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:23.000Z"", ""Reservation UID"": ""813442ea-ccde-403a-88b2-4cdecc48e168_recMAXXW1B2qKslRC"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recsKPPwXegMsFklx,MARK_AS_OLD,6fdbf6da-f3cb-48fc-914c-c15a30f9f369_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-05-21,2025-05-26,Block,VRBO,New,2025-06-10T09:08:21.000Z,"{""id"": ""recsKPPwXegMsFklx"", ""createdTime"": ""2025-06-10T09:08:22.000Z"", ""fields"": {""Check-in Date"": ""2025-05-21"", ""Check-out Date"": ""2025-05-26"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:21.000Z"", ""Reservation UID"": ""6fdbf6da-f3cb-48fc-914c-c15a30f9f369_recMAXXW1B2qKslRC"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recueYXDyuXoCzB6X,MARK_AS_OLD,8ee03797-ac32-48df-af74-4ed37f0b63a8_recemMGn3KhYJW07M,recemMGn3KhYJW07M,2025-06-12,2025-06-15,Block,VRBO,New,2025-06-10T09:08:56.000Z,"{""id"": ""recueYXDyuXoCzB6X"", ""createdTime"": ""2025-06-10T09:08:57.000Z"", ""fields"": {""Check-in Date"": ""2025-06-12"", ""Check-out Date"": ""2025-06-15"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:56.000Z"", ""Reservation UID"": ""8ee03797-ac32-48df-af74-4ed37f0b63a8_recemMGn3KhYJW07M"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recemMGn3KhYJW07M""]}}"
rec04uwtsSKRYc5K9,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recnThb2y3PGIEiNt,recnThb2y3PGIEiNt,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:33.000Z,"{""id"": ""rec04uwtsSKRYc5K9"", ""createdTime"": ""2025-07-17T07:04:34.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:33.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recnThb2y3PGIEiNt"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recnThb2y3PGIEiNt""]}}"
rec5muVX5RPyIzZjk,DELETE,1418fb94e984-9d7bd29cff405425b4abc5f366d0402c@airbnb.com_recVu3YtfTaoK3siK,recVu3YtfTaoK3siK,2025-07-20,2025-08-18,Reservation,Airbnb,Removed,2025-07-12T15:02:48.000Z,"{""id"": ""rec5muVX5RPyIzZjk"", ""createdTime"": ""2025-07-12T15:02:49.000Z"", ""fields"": {""Check-in Date"": ""2025-07-20"", ""Check-out Date"": ""2025-08-18"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-12T15:02:48.000Z"", ""Reservation UID"": ""1418fb94e984-9d7bd29cff405425b4abc5f366d0402c@airbnb.com_recVu3YtfTaoK3siK"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recVu3YtfTaoK3siK""]}}"
rec6liLtvRoL3vetP,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rechhoKum8e91NUq0,rechhoKum8e91NUq0,2025-07-16,2025-07-23,Block,Airbnb,Removed,2025-07-17T07:04:25.000Z,"{""id"": ""rec6liLtvRoL3vetP"", ""createdTime"": ""2025-07-17T07:04:26.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-23"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:25.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rechhoKum8e91NUq0"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""rechhoKum8e91NUq0""]}}"
recAQme86ChccIQiI,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recm9Fsg4BrSZjZRe,recm9Fsg4BrSZjZRe,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:28.000Z,"{""id"": ""recAQme86ChccIQiI"", ""createdTime"": ""2025-07-17T07:04:29.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:28.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recm9Fsg4BrSZjZRe"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recm9Fsg4BrSZjZRe""]}}"
recG9pZa8ImDsEjWk,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recbKrvji7epOPgMa,recbKrvji7epOPgMa,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:03:35.000Z,"{""id"": ""recG9pZa8ImDsEjWk"", ""createdTime"": ""2025-07-17T07:03:37.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:03:35.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recbKrvji7epOPgMa"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recbKrvji7epOPgMa""]}}"
recjDEJTMG1jZhliS,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recbIzBo9ylYnbXMH,recbIzBo9ylYnbXMH,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:03.000Z,"{""id"": ""recjDEJTMG1jZhliS"", ""createdTime"": ""2025-07-17T07:04:04.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:03.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recbIzBo9ylYnbXMH"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recbIzBo9ylYnbXMH""]}}"
recRK0uKhc2CymsiN,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec2bdcf28lO7YAHU,rec2bdcf28lO7YAHU,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:00.000Z,"{""id"": ""recRK0uKhc2CymsiN"", ""createdTime"": ""2025-07-17T07:04:01.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:00.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec2bdcf28lO7YAHU"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""rec2bdcf28lO7YAHU""]}}"
recRuPEKCP3GuGbSa,DELETE,1418fb94e984-e64c1b2a5995cc18f1020cbb5dd39af0@airbnb.com_recwtSWdmnWlDVZVj,recwtSWdmnWlDVZVj,2025-10-02,2025-10-05,Reservation,Airbnb,Removed,2025-07-06T03:03:08.000Z,"{""id"": ""recRuPEKCP3GuGbSa"", ""createdTime"": ""2025-07-06T03:03:09.000Z"", ""fields"": {""Check-in Date"": ""2025-10-02"", ""Check-out Date"": ""2025-10-05"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-06T03:03:08.000Z"", ""Reservation UID"": ""1418fb94e984-e64c1b2a5995cc18f1020cbb5dd39af0@airbnb.com_recwtSWdmnWlDVZVj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recwtSWdmnWlDVZVj""]}}"
recZ07oCPsfq42NBm,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recEM6V5DD23jv74t,recEM6V5DD23jv74t,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:24.000Z,"{""id"": ""recZ07oCPsfq42NBm"", ""createdTime"": ""2025-07-17T07:04:25.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:24.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recEM6V5DD23jv74t"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recEM6V5DD23jv74t""]}}"
reca7TgCgQqA7o8ea,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_reckybCZIVOerPTpp,reckybCZIVOerPTpp,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:42.000Z,"{""id"": ""reca7TgCgQqA7o8ea"", ""createdTime"": ""2025-07-17T07:04:42.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:42.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_reckybCZIVOerPTpp"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""reckybCZIVOerPTpp""]}}"
recxCrZOwrmUBEEzj,DELETE,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec2o6ZVpqr63lazn,rec2o6ZVpqr63lazn,2025-07-16,2025-07-17,Block,Airbnb,Removed,2025-07-17T07:04:39.000Z,"{""id"": ""recxCrZOwrmUBEEzj"", ""createdTime"": ""2025-07-17T07:04:40.000Z"", ""fields"": {""Check-in Date"": ""2025-07-16"", ""Check-out Date"": ""2025-07-17"", ""Status"": ""Removed"", ""Last Updated"": ""2025-07-17T07:04:39.000Z"", ""Reservation UID"": ""7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec2o6ZVpqr63lazn"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""rec2o6ZVpqr63lazn""]}}"
